Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783508153,100,,Aggregated,43.600000,0.000000,4,6,6,7,24,55,95,120,130,130,130,1427,0,4,10.11845295552382,0.9018099954118952,132.5436909974087,2098.687456201822
1783508154,100,,Aggregated,43.500000,0.000000,4,6,6,7,23,54,94,120,130,130,130,1464,0,4,9.972637350750274,0.9018099954118952,132.5436909974087,2076.500683060109
1783508155,100,,Aggregated,43.200000,0.000000,4,6,6,7,22,52,93,110,130,130,130,1516,0,4,9.772876799169566,0.9018099954118952,132.5436909974087,2058.7044854881265
1783508156,100,,Aggregated,42.600000,0.000000,4,6,6,7,22,50,93,110,130,130,130,1563,0,4,9.596698382342105,0.9018099954118952,132.5436909974087,2024.9571337172106
1783508157,100,,Aggregated,43.000000,0.000000,3,6,6,7,22,48,91,110,130,130,130,1608,0,3,9.427938428896017,0.9018099954118952,132.5436909974087,2006.4825870646766
1783508158,100,,Aggregated,43.500000,0.000000,3,6,6,7,21,47,91,110,130,130,130,1643,0,3,9.309033781275671,0.9018099954118952,132.5436909974087,1984.8947048082775
1783508159,100,,Aggregated,43.500000,0.000000,3,6,6,7,21,41,91,110,130,130,130,1688,0,3,9.14716132678507,0.9018099954118952,132.5436909974087,1970.5657582938388
1783508160,100,,Aggregated,42.300000,0.000000,3,6,6,7,20,31,90,110,130,130,130,1740,0,3,8.98141558486975,0.9018099954118952,132.5436909974087,1957.259195402299
1783508161,100,,Aggregated,43.300000,0.000000,3,6,6,7,20,30,89,110,130,130,130,1779,0,3,8.877762115618777,0.9018099954118952,132.5436909974087,1951.1551433389545
1783508162,100,,Aggregated,43.700000,0.000000,3,6,6,6,15,29,89,110,130,130,130,1822,0,3,8.749622302279377,0.9018099954118952,132.5436909974087,1944.5164654226126
1783508163,100,,Aggregated,43.800000,0.000000,3,6,6,6,12,29,89,110,130,130,130,1865,0,3,8.636483586455405,0.9018099954118952,132.5436909974087,1925.8171581769436
1783508164,100,,Aggregated,43.300000,0.000000,3,6,6,6,11,28,87,100,130,130,130,1909,0,3,8.511024194730167,0.9018099954118952,132.5436909974087,1902.2608695652175
1783508165,100,,Aggregated,43.900000,0.000000,3,6,6,6,10,28,86,100,130,130,130,1951,0,3,8.407374959863171,0.9018099954118952,132.5436909974087,1886.7862634546386
