Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783508242,500,,Aggregated,224.700000,0.000000,21,60,90,110,190,300,440,550,700,750,750,4275,0,21,69.59995733812991,0.9141030022874475,748.723525000969,2531.74783625731
1783508243,500,,Aggregated,223.700000,0.000000,20,57,85,110,180,290,440,550,700,750,750,4494,0,20,67.02899962984829,0.9141030022874475,748.723525000969,2480.653093012906
1783508244,500,,Aggregated,221.200000,0.000000,16,54,77,100,170,290,420,530,700,750,750,4723,0,16,64.10203766855581,0.9141030022874475,748.723525000969,2430.039805208554
1783508245,500,,Aggregated,221.300000,0.000000,15,50,69,99,160,280,400,520,700,750,750,4950,0,15,61.44562743667095,0.9141030022874475,748.723525000969,2381.6935353535355
1783508246,500,,Aggregated,222.600000,0.000000,14,46,67,95,160,270,400,510,700,750,750,5174,0,14,59.339922054781994,0.9141030022874475,748.723525000969,2334.4561267877853
1783508247,500,,Aggregated,221.800000,0.000000,12,42,65,90,160,260,400,510,700,750,750,5398,0,12,57.24205353173599,0.9141030022874475,748.723525000969,2288.7621341237495
1783508248,500,,Aggregated,222.600000,0.000000,13,43,65,90,160,250,400,510,700,750,750,5623,0,13,57.193605465479365,0.9141030022874475,748.723525000969,2253.1954472701404
1783508249,500,,Aggregated,222.800000,0.000000,12,40,63,85,150,250,390,500,700,750,750,5846,0,12,55.50865397031297,0.9141030022874475,748.723525000969,2219.108108108108
1783508250,500,,Aggregated,222.700000,0.000000,14,42,64,87,150,250,390,500,700,750,750,6064,0,14,55.94899843082757,0.9141030022874475,748.723525000969,2183.7763852242742
1783508251,500,,Aggregated,222.400000,0.000000,14,45,66,92,160,250,390,500,700,750,750,6293,0,14,57.46059747474893,0.9141030022874475,748.723525000969,2151.825361512792
1783508252,500,,Aggregated,221.900000,0.000000,14,42,64,88,160,250,380,490,700,750,750,6496,0,14,55.99909700328811,0.9141030022874475,748.723525000969,2125.047259852217
1783508253,500,,Aggregated,220.600000,0.000000,14,42,64,86,150,250,380,480,700,750,750,6715,0,14,55.32952704756314,0.9141030022874475,748.723525000969,2099.6558451228593
1783508254,500,,Aggregated,222.500000,0.000000,13,40,63,84,150,240,370,470,700,750,750,6944,0,13,54.19792103748897,0.9141030022874475,748.723525000969,2078.4387960829495
1783508255,500,,Aggregated,220.600000,0.000000,13,38,61,80,150,240,370,460,700,750,750,7153,0,13,53.07448920428823,0.9141030022874475,748.723525000969,2054.470292185097
1783508256,500,,Aggregated,221.700000,0.000000,13,37,60,77,150,230,360,450,700,750,750,7383,0,13,52.27056065410955,0.9141030022874475,748.723525000969,2029.3960449681701
1783508257,500,,Aggregated,220.600000,0.000000,14,37,60,76,150,230,360,450,700,750,750,7609,0,14,51.82986031687844,0.9141030022874475,748.723525000969,2005.3360494151661
1783508258,500,,Aggregated,220.500000,0.000000,13,36,59,75,140,230,360,440,700,750,750,7822,0,13,50.89015917119024,0.9141030022874475,748.723525000969,1987.8667859882382
1783508259,500,,Aggregated,219.100000,0.000000,13,35,59,72,140,220,360,440,700,750,750,8041,0,13,50.07839667081526,0.9141030022874475,748.723525000969,1971.44981967417
1783508260,500,,Aggregated,219.300000,0.000000,12,33,57,69,140,220,350,440,700,750,750,8256,0,12,48.909837809593974,0.9141030022874475,748.723525000969,1957.8963178294573
1783508261,500,,Aggregated,218.600000,0.000000,12,32,56,67,140,210,340,440,700,750,750,8476,0,12,48.03858803705357,0.9141030022874475,748.723525000969,1945.4336951392165
1783508262,500,,Aggregated,219.300000,0.000000,12,32,55,67,140,210,340,440,700,750,750,8697,0,12,47.52205589917713,0.9141030022874475,748.723525000969,1939.722203058526
1783508263,500,,Aggregated,220.500000,0.000000,12,33,56,69,140,210,340,440,700,750,750,8934,0,12,48.28712514653757,0.9141030022874475,748.723525000969,1926.7888963510186
1783508264,500,,Aggregated,218.700000,0.000000,12,31,54,67,140,210,340,430,690,750,750,9146,0,12,47.36963931950422,0.9141030022874475,748.723525000969,1906.3008965668052
1783508265,500,,Aggregated,220.100000,0.000000,11,30,53,66,130,210,320,420,690,750,750,9368,0,11,46.536726316940886,0.9141030022874475,748.723525000969,1889.753095644748
1783508266,500,,Aggregated,220.700000,0.000000,11,30,53,65,130,200,310,420,690,750,750,9596,0,11,46.13820044540959,0.9141030022874475,748.723525000969,1871.649958315965
1783508267,500,,Aggregated,220.600000,0.000000,11,29,52,65,130,200,310,410,690,750,750,9796,0,11,45.52247505187651,0.9141030022874475,748.723525000969,1865.705900367497
1783508268,500,,Aggregated,220.400000,0.000000,11,30,52,65,130,200,310,400,690,700,750,10013,0,11,45.59568153512563,0.9064350015250966,748.723525000969,1858.754219514631
1783508269,500,,Aggregated,221.000000,0.000000,11,28,51,64,130,200,310,400,690,700,750,10242,0,11,44.71168012528694,0.9064350015250966,748.723525000969,1844.7755321226323
1783508270,500,,Aggregated,219.200000,0.000000,11,28,51,64,130,200,300,400,690,700,750,10465,0,11,44.6105908051756,0.9064350015250966,748.723525000969,1836.4214046822742
1783508271,500,,Aggregated,220.400000,0.000000,11,31,53,66,130,200,310,400,690,700,750,10690,0,11,46.07130202049819,0.9064350015250966,748.723525000969,1822.2214218896165
1783508272,500,,Aggregated,220.200000,0.000000,11,29,52,65,130,200,310,400,690,700,750,10896,0,11,45.330148080233776,0.9064350015250966,748.723525000969,1814.0652533039647
1783508273,500,,Aggregated,219.300000,0.000000,11,29,51,65,130,200,300,400,680,700,750,11137,0,11,44.871985219738335,0.9064350015250966,748.723525000969,1805.3683218101824
1783508274,500,,Aggregated,220.300000,0.000000,11,28,49,63,130,200,300,400,680,700,750,11359,0,11,44.24167006868315,0.9064350015250966,748.723525000969,1796.945945945946
1783508275,500,,Aggregated,220.200000,0.000000,11,27,48,62,120,200,300,400,680,700,750,11582,0,11,43.55039885582902,0.9064350015250966,748.723525000969,1794.6107753410465
1783508276,500,,Aggregated,220.400000,0.000000,11,28,49,63,120,200,300,390,680,700,750,11801,0,11,43.524359275935765,0.9064350015250966,748.723525000969,1791.5013981865943
1783508277,500,,Aggregated,220.700000,0.000000,11,27,48,62,120,200,300,390,680,700,750,12018,0,11,42.98966548246705,0.8970159979071468,748.723525000969,1781.762938924946
1783508278,500,,Aggregated,220.900000,0.000000,11,26,47,61,120,190,300,390,680,700,750,12234,0,11,42.50134754325234,0.8970159979071468,748.723525000969,1772.3338237698217
1783508279,500,,Aggregated,220.400000,0.000000,10,25,46,60,120,190,300,390,680,700,750,12449,0,10,41.89892011810011,0.8970159979071468,748.723525000969,1764.4006747529922
1783508280,500,,Aggregated,221.700000,0.000000,10,25,45,60,110,190,290,390,680,700,750,12689,0,10,41.62149473521748,0.8970159979071468,748.723525000969,1757.1979667428482
1783508281,500,,Aggregated,219.900000,0.000000,10,25,44,59,110,180,290,390,680,700,750,12897,0,10,41.12862246383998,0.8970159979071468,748.723525000969,1752.1694967821975
1783508282,500,,Aggregated,219.800000,0.000000,10,24,44,58,110,180,290,380,680,700,750,13139,0,10,40.58123133572051,0.8970159979071468,748.723525000969,1745.8999162797777
1783508283,500,,Aggregated,222.300000,0.000000,10,23,43,57,110,180,290,380,680,700,750,13353,0,10,40.11788856444937,0.8970159979071468,748.723525000969,1739.6933273421703
1783508284,500,,Aggregated,221.900000,0.000000,10,23,42,56,110,180,290,380,680,700,750,13584,0,10,39.5912334001701,0.8970159979071468,748.723525000969,1732.6037249705537
1783508285,500,,Aggregated,223.400000,0.000000,9,22,41,56,110,170,280,370,680,700,750,13800,0,9,39.215772684858194,0.8970159979071468,748.723525000969,1727.8653623188407
1783508286,500,,Aggregated,221.100000,0.000000,9,22,40,55,110,170,280,370,660,700,750,14023,0,9,38.74258170741843,0.8970159979071468,748.723525000969,1724.8836910789416
1783508287,500,,Aggregated,220.600000,0.000000,9,22,40,55,110,170,280,370,660,700,750,14238,0,9,38.5967391254554,0.8970159979071468,748.723525000969,1716.375544318022
1783508288,500,,Aggregated,221.300000,0.000000,9,22,40,54,110,170,280,370,660,700,750,14468,0,9,38.22484947859696,0.8970159979071468,748.723525000969,1709.7002350013825
1783508289,500,,Aggregated,220.900000,0.000000,9,21,39,53,110,160,280,360,660,700,750,14689,0,9,37.78652491595393,0.89308999304194,748.723525000969,1707.5174620464293
1783508290,500,,Aggregated,220.800000,0.000000,9,21,39,53,100,160,280,360,660,700,750,14912,0,9,37.429258476216134,0.89308999304194,748.723525000969,1702.78446888412
1783508291,500,,Aggregated,223.300000,0.000000,9,20,38,52,100,160,280,360,650,700,750,15122,0,9,36.986953046046004,0.89308999304194,748.723525000969,1697.7020896706786
1783508292,500,,Aggregated,222.900000,0.000000,9,20,38,51,100,160,270,360,650,700,750,15356,0,9,36.733705348612986,0.89308999304194,748.723525000969,1692.947317009638
1783508293,500,,Aggregated,220.400000,0.000000,9,21,39,52,100,160,270,360,650,700,750,15578,0,9,37.06652862160461,0.89308999304194,748.723525000969,1686.7872640903838
1783508294,500,,Aggregated,220.200000,0.000000,9,20,38,52,100,160,270,360,650,700,750,15760,0,9,36.715632293928905,0.89308999304194,748.723525000969,1679.7238578680203
1783508295,500,,Aggregated,219.900000,0.000000,9,20,38,51,100,160,260,360,650,700,750,15985,0,9,36.46032206438791,0.89308999304194,748.723525000969,1678.6217704097592
1783508296,500,,Aggregated,220.600000,0.000000,9,20,37,50,100,160,260,360,650,700,750,16205,0,9,36.19131391486404,0.89308999304194,748.723525000969,1675.9022523912372
1783508297,500,,Aggregated,218.400000,0.000000,9,20,37,50,100,160,260,360,650,700,750,16431,0,9,35.77195066303556,0.89308999304194,748.723525000969,1672.3123972977908
1783508298,500,,Aggregated,216.600000,0.000000,9,19,36,49,100,160,260,350,650,700,750,16668,0,9,35.34487079340065,0.89308999304194,748.723525000969,1670.3194144468443
1783508299,500,,Aggregated,218.000000,0.000000,9,19,35,48,99,160,260,350,650,700,750,16873,0,9,35.013205614025715,0.89308999304194,748.723525000969,1665.7017127955905
1783508300,500,,Aggregated,219.300000,0.000000,9,19,35,48,99,150,260,350,650,700,750,17093,0,9,34.835377668381255,0.89308999304194,748.723525000969,1662.6960744164278
1783508301,500,,Aggregated,218.900000,0.000000,8,18,35,47,98,150,250,340,650,700,750,17316,0,8,34.54222900806527,0.89308999304194,748.723525000969,1656.8281358281358
1783508302,500,,Aggregated,217.900000,0.000000,8,18,34,46,97,150,250,340,650,700,750,17525,0,8,34.23300782137284,0.89308999304194,748.723525000969,1653.9538373751784
1783508303,500,,Aggregated,218.800000,0.000000,9,19,35,47,98,150,250,340,650,700,750,17731,0,9,34.664399552720575,0.89308999304194,748.723525000969,1651.117139473239
1783508304,500,,Aggregated,219.400000,0.000000,9,19,36,48,100,160,250,340,650,700,750,17963,0,9,35.24043233442755,0.89308999304194,748.723525000969,1645.782942715582
1783508305,500,,Aggregated,217.300000,0.000000,9,20,37,50,100,160,260,340,640,700,750,18153,0,9,35.93836461258259,0.89308999304194,748.723525000969,1642.321599735581
1783508306,500,,Aggregated,215.700000,0.000000,9,21,38,52,110,170,270,340,640,700,750,18364,0,9,37.053469001204014,0.89308999304194,748.723525000969,1639.6657590938794
1783508307,500,,Aggregated,219.100000,0.000000,9,21,39,53,110,170,270,360,640,700,750,18542,0,9,37.82446260355164,0.89308999304194,748.723525000969,1638.1646532197174
1783508308,500,,Aggregated,216.700000,0.000000,9,22,41,55,110,190,290,370,640,700,750,18767,0,9,39.5367470472137,0.89308999304194,748.723525000969,1632.7537699152767
1783508309,500,,Aggregated,215.600000,0.000000,10,23,42,57,110,190,300,370,640,700,750,18995,0,10,40.279165423696085,0.89308999304194,748.723525000969,1628.3740458015268
1783508310,500,,Aggregated,209.800000,0.000000,10,23,42,56,110,190,290,370,640,700,750,19219,0,10,40.005344692091064,0.89308999304194,748.723525000969,1626.9969821530776
1783508311,500,,Aggregated,209.000000,0.000000,10,23,42,56,110,190,290,370,640,700,750,19449,0,10,39.79927290597935,0.89308999304194,748.723525000969,1625.8862152295749
1783508312,500,,Aggregated,211.600000,0.000000,10,22,41,55,110,190,290,370,640,700,750,19654,0,10,39.46894524043129,0.89308999304194,748.723525000969,1625.1757403073166
1783508313,500,,Aggregated,211.400000,0.000000,10,22,41,55,110,180,290,370,640,700,750,19880,0,10,39.25859505887812,0.89308999304194,748.723525000969,1623.0393360160965
1783508314,500,,Aggregated,211.800000,0.000000,9,22,40,54,110,180,290,370,640,700,750,20083,0,9,38.929247803042855,0.89308999304194,748.723525000969,1619.9866055868147
1783508315,500,,Aggregated,212.600000,0.000000,10,22,41,55,110,180,290,360,640,700,750,20312,0,10,38.954889036410165,0.89308999304194,748.723525000969,1619.9836057502953
1783508316,500,,Aggregated,213.900000,0.000000,9,22,40,54,110,180,290,360,640,700,750,20530,0,9,38.63260865657996,0.89308999304194,748.723525000969,1618.335314174379
1783508317,500,,Aggregated,211.600000,0.000000,9,22,40,53,110,180,280,360,640,700,750,20757,0,9,38.35681777794204,0.89308999304194,748.723525000969,1612.8875560052031
1783508318,500,,Aggregated,215.500000,0.000000,9,22,40,53,110,170,280,360,640,700,750,20980,0,9,38.27745099933045,0.89308999304194,748.723525000969,1612.4069113441374
1783508319,500,,Aggregated,215.900000,0.000000,9,21,39,53,110,170,280,360,640,700,750,21196,0,9,37.948082915829076,0.89308999304194,748.723525000969,1610.1053500660503
1783508320,500,,Aggregated,220.800000,0.000000,9,21,39,52,110,170,280,360,640,700,750,21426,0,9,37.68681204073938,0.89308999304194,748.723525000969,1607.0850368710912
1783508321,500,,Aggregated,221.300000,0.000000,9,21,39,53,110,170,280,360,640,700,750,21623,0,9,37.75043083859493,0.89308999304194,748.723525000969,1607.1368450261295
1783508322,500,,Aggregated,218.900000,0.000000,9,22,40,54,110,180,280,360,640,700,750,21829,0,9,38.403671417745336,0.89308999304194,748.723525000969,1603.0828255989738
1783508323,500,,Aggregated,220.000000,0.000000,10,23,41,55,110,180,280,360,640,700,750,22061,0,10,38.92497618394248,0.89308999304194,748.723525000969,1600.3932278681837
1783508324,500,,Aggregated,217.000000,0.000000,10,22,40,54,110,180,280,360,640,700,750,22271,0,10,38.61898578891416,0.89308999304194,748.723525000969,1598.8704144403034
1783508325,500,,Aggregated,216.200000,0.000000,10,22,40,54,110,180,280,360,640,700,750,22497,0,10,38.56759317788299,0.89308999304194,748.723525000969,1596.4433480019559
1783508326,500,,Aggregated,217.300000,0.000000,10,22,40,54,110,180,280,360,640,700,750,22727,0,10,38.39922851990139,0.89308999304194,748.723525000969,1592.257799093589
1783508327,500,,Aggregated,217.700000,0.000000,10,22,40,54,110,180,280,360,640,700,750,22927,0,10,38.299813927027294,0.89308999304194,748.723525000969,1591.243904566668
1783508328,500,,Aggregated,217.700000,0.000000,10,22,40,54,110,170,280,360,620,700,750,23172,0,10,38.22417374554028,0.89308999304194,748.723525000969,1590.398282409805
1783508329,500,,Aggregated,218.600000,0.000000,10,22,40,53,110,170,280,350,620,700,750,23383,0,10,37.99955136708923,0.89308999304194,748.723525000969,1587.5813197622203
1783508330,500,,Aggregated,216.600000,0.000000,9,22,40,53,110,170,280,350,620,700,750,23598,0,9,37.78529400007232,0.89308999304194,748.723525000969,1586.3754979235528
1783508331,500,,Aggregated,218.300000,0.000000,9,22,39,53,110,170,270,350,620,700,750,23822,0,9,37.52307903953285,0.882773005287163,748.723525000969,1585.9383762908235
1783508332,500,,Aggregated,218.300000,0.000000,9,21,39,52,100,170,270,350,610,700,750,24035,0,9,37.24203058531002,0.882773005287163,748.723525000969,1585.3161639276057
1783508334,500,,Aggregated,216.700000,0.000000,9,22,40,53,110,170,270,350,610,700,750,24264,0,9,37.54631379215731,0.882773005287163,748.723525000969,1581.019287833828
1783508335,500,,Aggregated,219.300000,0.000000,9,22,40,53,110,170,270,350,610,700,750,24483,0,9,37.458684530934256,0.882773005287163,748.723525000969,1579.1002736592739
1783508336,500,,Aggregated,219.900000,0.000000,9,22,39,52,110,170,270,350,610,700,750,24685,0,9,37.2756331866996,0.882773005287163,748.723525000969,1576.5368037269598
1783508337,500,,Aggregated,221.100000,0.000000,9,22,39,52,100,170,270,350,610,700,750,24916,0,9,37.285155439383495,0.882773005287163,748.723525000969,1575.9285599614705
